,Employee_No,Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Employment_Type_Contarct Basis,Employment_Type_Permanant,Net Salary,Marital_Status
775,2258,1,1,4,0,1,0.5833333333333357,0.0003277076847452073,0,1.0,0.0,0.005862010455823947,1
776,2259,1,1,31,0,1,0.6666666666666714,0.014910699655906932,0,1.0,0.0,0.02571523933158692,1
777,2260,1,1,31,0,1,0.3738095238095269,0.012944453547435689,0,1.0,0.0,0.017500582714528673,1
778,2262,1,1,55,0,1,0.8500000000000014,0.014910699655906932,0,1.0,0.0,0.024238366707143397,1
779,2263,1,1,31,0,1,0.4833333333333343,0.012944453547435689,0,1.0,0.0,0.021508896137897204,1
780,2264,1,1,55,0,1,0.46666666666666856,0.013436015074553498,0,1.0,0.0,0.03159648492004134,1
781,2265,1,4,31,0,1,0.30000000000000426,0.013354088153367197,0,1.0,0.0,0.023028714977591107,1
782,2267,1,1,31,1,1,0.0833333333333357,0.036211699164345405,0,1.0,0.0,0.192843442213497,1
783,2268,1,1,31,1,1,0.8333333333333357,0.035310503031296084,0,1.0,0.0,0.17263295331666953,0
784,2275,1,1,134,0,1,0.11666666666666714,0.008438472882189088,0,1.0,0.0,0.03820781616775218,1
785,2276,1,1,30,0,1,0.21666666666666856,0.015484188104211044,0,1.0,0.0,0.07665660832107592,1
786,2277,0,1,70,0,2,0.9166666666666714,0.012289038177945273,0,1.0,0.0,0.008137506127261789,0
787,2278,1,1,181,0,2,0.8333333333333357,0.01073242667540554,0,1.0,0.0,0.02133949717774294,1
788,2279,1,3,31,1,1,0.6000000000000014,0.03539242995248239,0,1.0,0.0,0.025694959174385353,1
789,2291,1,1,31,0,1,0.7404761904761941,0.006799934458463052,0,1.0,0.0,0.025846463878185295,1
790,2296,1,1,31,0,1,0.7333333333333343,0.011469768966082254,0,1.0,0.0,0.02549096465194606,1
791,2297,1,1,31,0,1,0.38333333333333286,0.011879403572013763,0,1.0,0.0,0.037724671246185434,1
792,2299,1,1,31,0,1,0.23333333333333428,0.011633622808454858,0,1.0,0.0,0.029278582246944598,1
793,2300,1,1,31,0,1,0.10000000000000142,0.012698672783876782,0,1.0,0.0,0.03332507008386902,1
794,2301,1,1,31,0,1,0.5833333333333357,0.004669834507619204,0,1.0,0.0,0.0078114393738741485,1
795,2302,1,1,31,0,1,0.75,0.012780599705063084,0,1.0,0.0,0.0393804864341722,1
796,2310,1,1,139,0,1,0.8500000000000014,0.013190234310994593,0,1.0,0.0,0.021458792220105098,0
797,2314,1,1,24,0,2,0.7666666666666728,0.0005734884483041128,0,1.0,0.0,0.06634403386083843,1
798,2320,1,1,1,0,1,0.7333333333333343,0.006963788300835654,0,1.0,0.0,0.005234666458851522,1
799,2321,1,1,31,0,1,0.7666666666666728,0.01171554972964116,0,1.0,0.0,0.035950753966260136,1
800,2322,1,1,53,0,1,0.9000000000000057,0.007946911355071277,0,1.0,0.0,0.03794986926945417,1
801,2324,1,1,31,0,1,0.8333333333333357,0.005980665246600033,0,1.0,0.0,0.012261144453982666,1
802,2325,0,1,48,1,2,0.7833333333333385,0.03375389152875635,0,1.0,0.0,0.11892808604005096,0
803,2327,1,1,31,0,1,0.45000000000000284,0.010486645911846634,0,1.0,0.0,0.02537763436170201,1
804,2328,1,1,31,0,1,0.8000000000000043,0.003195149926265771,0,1.0,0.0,0.004876781331765045,0
805,2329,1,1,83,0,2,0.81666666666667,0.03227920694740292,0,1.0,0.0,0.27423188123216535,0
806,2330,1,1,58,0,2,0.2666666666666728,0.016385384237260363,0,1.0,0.0,0.07187287712235335,1
807,2331,1,1,31,0,1,0.6833333333333371,0.01032279206947403,0,1.0,0.0,0.0258965677959774,1
808,2332,0,1,31,1,1,0.4333333333333371,0.034163526134687865,0,1.0,0.0,0.10537674661571478,1
809,2333,1,1,31,0,1,0.6000000000000014,0.0028674422415205635,0,1.0,0.0,0.009159473352566542,1
810,2334,1,1,31,0,1,0.45000000000000284,0.01032279206947403,0,1.0,0.0,0.03124098569380211,1
811,2337,1,1,31,0,1,0.8666666666666671,0.006390299852531542,0,1.0,0.0,0.017700998385697102,1
812,2339,1,1,8,1,2,0.7833333333333385,0.032606914632148126,0,1.0,0.0,0.28508851027669885,0
813,2341,1,1,31,0,1,0.4476190476190496,0.012452892020317878,0,1.0,0.0,0.03125649404930919,1
814,2342,1,1,124,0,1,0.5,0.009995084384728823,0,1.0,0.0,0.0438624011757185,1
815,2343,1,1,31,0,1,0.81666666666667,0.009339669015238408,0,1.0,0.0,0.020009357455404872,1
816,2346,0,1,17,0,2,0.7833333333333385,0.010568572833032934,0,1.0,0.0,0.05572390723778793,0
817,2348,1,1,30,0,1,0.8333333333333357,0.007127642143208259,0,1.0,0.0,0.023989040068606485,1
818,2350,1,1,31,0,1,0.8666666666666671,0.0020481730296575454,0,1.0,0.0,0.0005296699880879845,0
819,2360,1,1,30,0,1,0.6500000000000057,0.006554153694904146,0,1.0,0.0,0.02480024635666916,1
820,2361,1,1,30,0,1,0.9166666666666714,0.006554153694904146,0,1.0,0.0,0.023805325703368758,0
821,2364,1,1,30,0,1,0.9166666666666714,0.006390299852531542,0,1.0,0.0,0.023258954409350073,0
822,2368,1,1,182,1,1,0.75,0.03162379157791251,0,1.0,0.0,0.025147394929943043,1
823,2369,0,3,184,0,1,0.7095238095238159,0.007864984433884975,0,1.0,0.0,0.028955292682143148,0
824,2370,1,1,169,0,1,0.6500000000000057,0.027773226282156317,0,1.0,0.0,0.15359712452756866,0
825,2372,1,1,31,0,1,0.8190476190476232,0.008766180566934295,0,1.0,0.0,0.023844693067348273,0
826,2376,1,1,22,1,2,0.4000000000000057,0.03129608389316729,1,1.0,0.0,0.1776154491431742,0
827,2379,1,1,22,0,1,0.7166666666666686,0.004751761428805506,0,1.0,0.0,0.027598908050485406,0
828,2380,1,1,31,0,1,1.0,0.012370965099131576,0,1.0,0.0,0.03384161761729717,0
829,2381,1,1,31,0,1,0.4166666666666714,0.009749303621169917,0,1.0,0.0,0.01256534681200617,1
830,2382,1,1,43,0,1,0.9000000000000057,0.013681795838112404,0,1.0,0.0,0.05064100077412701,1
831,2383,1,1,31,0,1,0.6000000000000014,0.007455349827953466,0,1.0,0.0,0.016801513766286424,1
832,2384,1,1,7,1,2,0.30000000000000426,0.03088644928723579,0,1.0,0.0,0.17056293142619625,1
833,2386,1,1,1,0,1,0.7833333333333385,0.009093888251679503,0,1.0,0.0,0.045209435461955896,1
834,2387,1,1,30,0,1,0.75,0.02842864165164673,0,1.0,0.0,0.1498797144509011,0
835,2388,1,3,30,0,1,0.9000000000000057,0.0011469768966082257,0,1.0,0.0,0.006155624185887386,0
836,2389,1,1,181,0,2,0.8833333333333329,0.006718007537276749,0,1.0,0.0,0.006904797051921743,0
837,2393,1,1,27,1,2,0.8666666666666671,0.030640668523676882,1,1.0,0.0,0.11517646214523393,0
838,2394,1,1,55,0,1,0.3333333333333357,0.00540717679829592,0,1.0,0.0,0.026576549537441704,1
839,2396,1,1,31,1,1,0.7166666666666686,0.030640668523676882,0,1.0,0.0,0.10043960199251448,0
840,2397,1,1,31,0,1,0.4000000000000057,0.005898738325413731,0,1.0,0.0,0.013999273221199317,0
841,2398,1,1,55,0,1,0.8333333333333357,0.007455349827953466,0,1.0,0.0,0.028714039932073308,0
842,2399,1,5,31,1,1,0.8333333333333357,0.030312960838931678,0,1.0,0.0,0.0032734559624176336,0
843,2401,1,1,31,1,1,0.5809523809523824,0.030312960838931678,0,1.0,0.0,0.047313606751255746,1
844,2404,1,1,124,0,1,0.31666666666667,0.0070457152220219565,0,1.0,0.0,0.04921874857777942,1
845,2406,1,1,186,1,2,0.5500000000000043,0.03195149926265771,0,1.0,0.0,0.3926186755611014,1
846,2408,1,1,31,0,1,0.38333333333333286,0.006963788300835654,0,1.0,0.0,0.04053406949381427,1
847,2410,1,1,95,1,1,0.46666666666666856,0.03088644928723579,0,1.0,0.0,0.186837316188797,1
848,2411,1,1,55,1,1,0.8333333333333357,0.02973947239062756,0,1.0,0.0,0.005592551585937997,0
849,2427,1,1,33,1,2,0.7833333333333385,0.02973947239062756,0,1.0,0.0,0.4274993482255713,0
850,2428,1,1,187,1,2,0.6166666666666671,0.029903326233000165,0,1.0,0.0,0.6894696722429074,1
851,2430,1,1,22,1,2,0.8333333333333357,0.029903326233000165,0,1.0,0.0,0.332355988020974,0
852,2431,1,1,31,1,1,0.81666666666667,0.029493691627068653,0,1.0,0.0,0.018476416161051133,0
853,2432,1,1,122,1,1,0.4000000000000057,0.029903326233000165,0,1.0,0.0,0.19555797704343944,1
854,2433,0,1,125,0,1,0.8666666666666671,0.009585449778797314,0,1.0,0.0,0.033507591498683126,0
855,2435,1,1,31,0,1,0.5,0.013272161232180895,0,1.0,0.0,0.03759702555085793,1
856,2437,1,1,55,1,1,0.25,0.029493691627068653,0,1.0,0.0,0.0028220769247310866,0
857,2441,1,1,31,1,1,0.75,0.029165983942323448,0,1.0,0.0,0.00510582781310039,1
858,2446,1,1,70,0,2,0.8833333333333329,0.01605767655251516,0,1.0,0.0,0.04360787804513629,0
859,2447,1,1,31,1,1,0.7000000000000028,0.028920203178764543,0,1.0,0.0,0.025578050032870437,1
860,2451,1,1,31,1,1,0.9166666666666714,0.029084057021137148,0,1.0,0.0,0.017388445374708246,0
861,2452,1,1,31,0,1,0.9166666666666714,0.0031132230050794694,0,1.0,0.0,0.030410692198961482,0
862,2453,1,1,139,1,1,0.8833333333333329,0.02973947239062756,0,1.0,0.0,0.2518482971423629,0
863,2454,1,1,189,1,1,0.7333333333333343,0.029903326233000165,0,1.0,0.0,0.25318440161681904,1
864,2455,1,1,189,1,1,0.7166666666666686,0.029903326233000165,0,1.0,0.0,0.2759621198252802,0
865,2457,1,1,56,0,1,0.9333333333333371,0.0020481730296575454,0,1.0,0.0,0.04108746368697682,0
866,2459,1,1,31,0,1,0.4166666666666714,0.006472226773717844,0,1.0,0.0,0.033197424388541515,0
867,2460,1,1,31,0,1,0.28333333333333854,0.0028674422415205635,0,1.0,0.0,0.013466024381840469,1
868,2461,1,1,22,1,2,0.6666666666666714,0.029903326233000165,1,1.0,0.0,0.18717749315979526,0
869,2462,1,1,80,0,1,0.8333333333333357,0.005325249877109618,0,1.0,0.0,0.03224306404964424,0
870,2466,1,1,31,1,1,0.2666666666666728,0.02826478780927413,0,1.0,0.0,0.04083626769512609,1
871,2467,1,1,31,1,1,0.9166666666666714,0.029084057021137148,0,1.0,0.0,0.07804443912590031,0
872,2468,1,1,31,1,1,0.8000000000000043,0.02793708012452892,0,1.0,0.0,0.33875239732036516,0
873,2469,1,1,31,0,1,0.45000000000000284,0.006062592167786335,0,1.0,0.0,0.027328108304323303,1
874,2470,1,1,31,0,1,0.5833333333333357,0.0026216614779616585,0,1.0,0.0,0.007024092094283901,1
875,2473,1,1,31,1,1,0.20000000000000284,0.028019007045715225,0,1.0,0.0,0.06320170223718359,1
876,2474,1,1,31,0,1,0.4833333333333343,0.005980665246600033,0,1.0,0.0,0.022976225158951757,1
877,2476,1,1,31,0,1,0.7333333333333343,0.004178272980501393,0,1.0,0.0,0.026201963104424526,1
878,2477,1,1,31,1,1,0.6500000000000057,0.027773226282156317,0,1.0,0.0,0.15830070377322894,1
879,2478,1,1,122,1,1,0.15000000000000568,0.028838276257578243,0,1.0,0.0,0.2896101884417653,0
880,2480,1,1,31,0,1,0.8000000000000043,0.006226446010158939,0,1.0,0.0,0.04600494013654287,1
881,2481,1,1,26,0,1,0.7333333333333343,0.005652957561854826,0,1.0,0.0,0.02357841698919254,1
882,2482,1,1,55,0,1,0.8833333333333329,0.006062592167786335,0,1.0,0.0,0.04422505810449946,0
883,2483,1,1,31,0,1,0.4000000000000057,0.005161396034737015,0,1.0,0.0,0.03710552997632583,1
884,2484,0,1,195,1,1,0.8666666666666671,0.029903326233000165,0,1.0,0.0,0.0758372899701326,1
885,2485,0,1,195,1,1,0.8333333333333357,0.02965754546944126,0,1.0,0.0,0.08279643784335454,0
886,2486,1,1,31,0,1,0.9166666666666714,0.00811076519744388,0,1.0,0.0,0.051735873971620966,0
887,2487,1,1,31,0,1,0.30000000000000426,0.004915615271178109,0,1.0,0.0,0.02961857311767675,1
888,2488,1,1,31,0,1,0.8690476190476204,0.00016385384237260366,0,1.0,0.0,0.001059339976175969,0
889,2489,1,1,31,0,1,0.75,0.010486645911846634,0,1.0,0.0,0.06143217501481722,1
890,2490,1,3,124,0,1,0.9166666666666714,0.0007373422906767164,0,1.0,0.0,0.008646504670409259,0
891,2491,1,3,31,1,1,0.8000000000000043,0.027281664755038508,0,1.0,0.0,0.18920432308723087,0
892,2493,1,1,124,0,1,0.8500000000000014,0.0,0,1.0,0.0,0.0008207498914516515,0
893,2495,1,1,31,0,1,0.45000000000000284,0.004260199901687695,0,1.0,0.0,0.029811831086303447,1
894,2496,1,1,123,0,1,0.45000000000000284,0.005489103719482222,0,1.0,0.0,0.06549750669663316,1
895,2498,1,1,31,0,1,0.5833333333333357,0.0013927576601671311,0,1.0,0.0,0.009529287983889233,1
896,2499,1,1,31,0,1,0.5166666666666728,0.004833688349991807,0,1.0,0.0,0.036888412999226704,1
897,2500,1,1,31,0,1,0.9333333333333371,0.006554153694904146,0,1.0,0.0,0.0306325809777551,1
898,2503,1,1,4,0,1,0.45000000000000284,0.004260199901687695,0,1.0,0.0,0.05126529320391581,1
899,2504,1,1,190,1,3,0.56666666666667,0.026872030149106996,0,1.0,0.0,0.5410441739020044,1
900,2505,1,1,158,1,2,0.8333333333333357,0.026790103227920695,0,1.0,0.0,0.21086925714053778,0
901,2506,1,1,33,1,2,0.36666666666666714,0.026790103227920695,0,1.0,0.0,0.5813958412760469,1
902,2507,1,1,31,0,1,0.9000000000000057,0.00401441913812879,0,1.0,0.0,0.0226636721479629,0
903,2508,1,1,55,0,1,0.81666666666667,0.0005734884483041128,0,1.0,0.0,0.0058311416706623145,0
904,2509,1,1,43,0,1,0.81666666666667,0.006881861379649353,0,1.0,0.0,0.05184323950974691,0
905,2511,1,1,31,1,1,0.6666666666666714,0.026790103227920695,0,1.0,0.0,0.08922369684070057,1
906,2512,1,1,31,0,1,0.9166666666666714,0.004342126822873996,0,1.0,0.0,0.0319973162623782,0
907,2513,1,1,31,0,1,0.23333333333333428,0.004260199901687695,0,1.0,0.0,0.026743562596748725,1
908,2514,1,1,31,0,1,0.36666666666666714,0.0036867114533835816,0,1.0,0.0,0.026366590262884307,1
909,2515,1,1,31,0,1,0.56666666666667,0.0044240537440602985,0,1.0,0.0,0.030990466104841574,0
910,2516,1,1,31,0,1,0.4333333333333371,0.002375880714402753,0,1.0,0.0,0.008894638358522548,0
911,2517,1,1,31,0,1,0.8500000000000014,0.004096346059315091,0,1.0,0.0,0.009052107814440599,0
912,2518,1,1,31,0,1,0.5,0.004096346059315091,0,1.0,0.0,0.009610408612695501,0
913,2520,1,1,31,1,1,0.4000000000000057,0.026298541700802886,0,1.0,0.0,0.06638432695434669,0
914,2522,1,1,31,0,1,0.48571428571428754,0.005161396034737015,0,1.0,0.0,0.03635158530859699,1
915,2523,1,1,31,0,1,0.7833333333333385,0.009995084384728823,0,1.0,0.0,0.057810377528702085,1
916,2524,1,1,31,0,1,0.0833333333333357,0.0015566115025397347,0,1.0,0.0,0.01063157417531558,1
917,2529,1,1,31,0,1,0.5500000000000043,0.0026216614779616585,0,1.0,0.0,0.014885635385950157,1
918,2530,1,1,29,0,1,0.28333333333333854,0.011142061281337049,0,1.0,0.0,0.06055654940387898,1
919,2531,1,1,163,1,3,0.4000000000000057,0.026216614779616582,0,1.0,0.0,0.23925664577351588,1
920,2533,1,1,33,0,2,0.8000000000000043,0.007701130591512371,0,1.0,0.0,0.18388042393669246,0
921,2535,1,1,31,0,1,0.56666666666667,0.00270358839914796,0,1.0,0.0,0.01784415243653169,1
922,2538,1,1,31,0,1,0.7166666666666686,0.00016385384237260366,0,1.0,0.0,0.0012979300609002862,1
923,2540,1,1,31,1,1,0.8833333333333329,0.025069637883008356,0,1.0,0.0,0.0033999087073215218,0
924,2541,1,1,31,0,1,0.36666666666666714,0.0030312960838931673,0,1.0,0.0,0.02101740056336511,1
925,2542,1,1,31,0,1,0.1666666666666714,0.004342126822873996,0,1.0,0.0,0.014360737199556658,1
926,2543,1,1,31,0,1,0.3333333333333357,0.004342126822873996,0,1.0,0.0,0.017037717950163497,1
927,2544,1,1,31,0,1,0.81666666666667,0.006226446010158939,0,1.0,0.0,0.02435288994781107,0
928,2545,1,1,31,0,1,0.9333333333333371,0.004587907586432903,0,1.0,0.0,0.02113669560572727,0
929,2546,1,1,31,1,1,0.9333333333333371,0.02482385711944945,0,1.0,0.0,0.13870043287709238,0
930,2548,1,1,31,0,1,0.9500000000000028,0.00016385384237260366,0,1.0,0.0,0.0019659822981283747,0
931,2550,1,1,31,0,1,0.8000000000000043,0.0,0,1.0,0.0,0.0011070579931208324,1
932,2551,1,1,31,1,1,0.8000000000000043,0.024496149434704243,0,1.0,0.0,0.16706640804996647,0
933,2552,1,1,56,1,1,0.8333333333333357,0.024905784040635755,0,1.0,0.0,0.017153295759005652,0
934,2553,1,1,31,0,1,0.7000000000000028,0.0013927576601671311,0,1.0,0.0,0.007548990280677399,0
935,2554,1,1,53,0,1,0.8833333333333329,0.0024578076355890547,0,1.0,0.0,0.038242383099227034,0
936,2555,1,1,69,1,2,0.9166666666666714,0.025069637883008356,1,1.0,0.0,0.10921659873796201,0
937,2557,1,1,31,0,1,0.56666666666667,0.0010650499754219238,0,1.0,0.0,0.00535396150121368,1
938,2558,1,5,31,0,1,0.6000000000000014,0.001884319187284942,0,1.0,0.0,0.009171402856802758,1
939,2559,1,1,55,0,1,0.4333333333333371,0.00811076519744388,0,1.0,0.0,0.057267146080198374,1
940,2560,1,1,31,0,1,0.7333333333333343,0.0018023922660986402,0,1.0,0.0,0.013969449460608779,1
941,2561,1,1,31,1,1,0.4333333333333371,0.024004587907586434,0,1.0,0.0,0.11898659310062706,1
942,2562,0,1,8,0,2,0.6166666666666671,0.008684253645747993,0,1.0,0.0,0.18193639192635871,0
943,2563,1,1,31,1,1,0.8666666666666671,0.024168441749959038,0,1.0,0.0,0.022634202693648176,1
944,2564,1,1,31,1,1,0.6666666666666714,0.02425036867114534,0,1.0,0.0,0.08922369684070057,0
945,2565,1,1,191,0,2,0.8000000000000043,0.010896280517778143,0,1.0,0.0,0.0862706721338694,0
946,2566,1,1,31,1,1,0.8833333333333329,0.025069637883008356,0,1.0,0.0,0.012381632446768447,0
947,2567,1,1,31,1,1,0.8333333333333357,0.024905784040635755,0,1.0,0.0,0.0924470488853261,1
948,2568,0,1,30,0,1,0.8666666666666671,0.0044240537440602985,0,1.0,0.0,0.017772575411114395,0
949,2569,1,1,22,1,2,0.75,0.024332295592331642,1,1.0,0.0,0.28251070188070854,0
950,2570,1,1,31,0,1,0.81666666666667,0.0008192692118630182,0,1.0,0.0,0.0035883948742537323,1
951,2572,1,1,192,1,2,0.81666666666667,0.02343109945928232,0,1.0,0.0,0.25789431304332794,1
952,2573,1,1,7,1,2,0.9000000000000057,0.02343109945928232,0,1.0,0.0,0.2380461613645679,0
953,2574,1,1,33,1,2,0.81666666666667,0.02343109945928232,0,1.0,0.0,0.3449479710300388,0
954,2575,1,5,6,0,2,0.30000000000000426,0.0010650499754219238,0,1.0,0.0,0.0700071026598092,1
955,2576,1,1,4,1,1,0.4833333333333343,0.023594953301654925,0,1.0,0.0,0.010067816821823032,1
956,2577,1,1,4,1,1,0.7333333333333343,0.023594953301654925,0,1.0,0.0,0.017667595773835698,1
957,2578,1,1,4,1,1,0.46666666666666856,0.023594953301654925,0,1.0,0.0,0.010067816821823032,1
958,2579,1,1,4,1,1,0.6833333333333371,0.023594953301654925,0,1.0,0.0,0.23835297151221746,1
959,2580,1,1,4,1,1,0.81666666666667,0.023594953301654925,0,1.0,0.0,0.04541850956729897,1
960,2581,1,1,4,1,1,0.6833333333333371,0.023594953301654925,0,1.0,0.0,0.23835297151221746,1
961,2582,1,1,4,1,1,0.4333333333333371,0.023594953301654925,0,1.0,0.0,0.021661184610125468,1
962,2586,1,1,31,1,1,0.8666666666666671,0.024004587907586434,0,1.0,0.0,0.005683215818133238,0
963,2588,1,1,31,0,1,0.9333333333333371,0.013436015074553498,0,1.0,0.0,0.10372226753220247,0
964,2592,1,5,22,0,2,0.8500000000000014,0.012043257414386369,0,1.0,0.0,0.09279961345352322,1
965,2593,1,1,8,0,2,0.8500000000000014,0.0012289038177945273,0,1.0,0.0,0.015540484047889602,0
966,2594,1,3,8,1,2,0.8500000000000014,0.02113714566606587,0,1.0,0.0,0.27072812141866587,0
967,2597,1,1,22,1,2,0.8000000000000043,0.02105521874487957,0,1.0,0.0,0.1212204643458839,0
968,2598,1,1,4,1,1,0.6833333333333371,0.020727511060134363,0,0.0,1.0,0.23835297151221746,1
969,2599,1,1,124,1,1,0.36666666666666714,0.020563657217761756,0,1.0,0.0,0.07298828576843953,1
970,2600,1,1,56,0,1,0.6666666666666714,0.0006554153694904146,0,1.0,0.0,0.09577692782392977,1
971,2601,1,1,90,0,2,0.6833333333333371,0.009913157463542521,0,1.0,0.0,0.13691123151633966,1
972,2602,1,1,31,1,1,0.31666666666667,0.020481730296575455,0,1.0,0.0,0.05237708482431757,1
973,2603,1,1,31,1,1,0.56666666666667,0.02039980337538915,0,1.0,0.0,0.031280353057781624,1
974,2604,1,1,78,0,2,0.7166666666666686,0.011387842044895954,0,1.0,0.0,0.14181396667752103,1
975,2606,1,1,1,1,1,0.75,0.020072095690643946,0,1.0,0.0,0.03010052508881987,1
976,2607,1,1,31,1,1,0.56666666666667,0.019826314927085042,0,1.0,0.0,0.01630047458836536,1
977,2614,1,1,31,1,1,0.8666666666666671,0.018105849582172703,0,1.0,0.0,0.0,0
978,2615,1,1,31,1,1,0.8666666666666671,0.018105849582172703,0,1.0,0.0,0.005683215818133238,0
979,2616,1,1,31,1,1,0.8666666666666671,0.018105849582172703,0,1.0,0.0,0.005683215818133238,0
980,2617,1,1,31,1,1,0.8666666666666671,0.018105849582172703,0,1.0,0.0,0.011366431636266477,0
981,2637,1,1,24,1,1,0.5452380952380977,0.015975749631328855,0,1.0,0.0,0.13878546638328815,1
982,2642,1,1,104,0,3,0.31666666666667,0.009257742094052106,0,1.0,0.0,0.22091115592145721,1
983,2643,1,1,54,1,1,0.6666666666666714,0.0135179419957398,1,1.0,0.0,0.14475021850139608,1
984,2701,0,1,143,1,2,0.8333333333333357,0.010486645911846634,0,1.0,0.0,0.062241787521113943,0
985,2705,1,1,31,1,1,0.56666666666667,0.010240865148287728,0,1.0,0.0,0.04626023152719789,1
986,2709,0,1,33,1,2,0.7166666666666686,0.009995084384728823,0,1.0,0.0,0.1674468399400594,1
987,2715,1,1,38,1,2,0.31666666666667,0.009995084384728823,0,1.0,0.0,0.021908138470269792,1
988,2734,1,1,8,1,2,0.7000000000000028,0.007946911355071277,0,1.0,0.0,0.06448254924801762,0
989,2737,1,1,78,1,2,0.6333333333333329,0.007864984433884975,0,1.0,0.0,0.07643392742320101,1
990,2771,1,1,198,1,2,0.5833333333333357,0.007127642143208259,0,1.0,0.0,0.38042834464426495,1
991,2831,1,1,111,1,2,0.8333333333333357,0.0055710306406685246,0,1.0,0.0,0.030127566889022524,0
992,2836,0,1,17,0,2,0.7833333333333385,0.004178272980501393,0,1.0,0.0,0.03534473515106037,0
993,2890,1,1,8,1,2,0.8000000000000043,0.0033590037686383745,0,1.0,0.0,0.04581089004883488,0
994,2972,1,1,201,1,2,0.8500000000000014,0.0022120268720301492,0,1.0,0.0,0.025863962074998973,0
995,2973,1,1,8,1,2,0.7333333333333343,0.0019662461084712438,0,1.0,0.0,0.033797876897064656,0
996,3041,1,1,104,1,3,0.5500000000000043,0.0009831230542356219,0,1.0,0.0,0.013151877589085655,1
