,Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Marital_Status_Married,Marital_Status_Single,Employment_Type_Contarct Basis,Employment_Type_Permanant
772,1,1,55,0,1,1983.0,0.3643835616438356,0,0.0,1.0,1.0,0.0
773,1,1,31,0,1,2003.0,0.07397260273972603,0,0.0,1.0,1.0,0.0
774,1,1,31,0,1,2002.0,0.410958904109589,0,0.0,1.0,1.0,0.0
775,1,1,4,0,1,1981.0,0.010958904109589041,0,1.0,0.0,1.0,0.0
776,1,1,31,0,1,1986.0,0.4986301369863014,0,1.0,0.0,1.0,0.0
777,1,1,31,0,1,1968.4285714285713,0.4328767123287671,0,1.0,0.0,1.0,0.0
778,1,1,55,0,1,1997.0,0.4986301369863014,0,1.0,0.0,1.0,0.0
779,1,1,31,0,1,1975.0,0.4328767123287671,0,1.0,0.0,1.0,0.0
780,1,1,55,0,1,1974.0,0.44931506849315067,0,1.0,0.0,1.0,0.0
781,1,4,31,0,1,1964.0,0.4465753424657534,0,1.0,0.0,1.0,0.0
782,1,1,31,1,1,1951.0,1.210958904109589,0,1.0,0.0,1.0,0.0
783,1,1,31,1,1,1996.0,1.180821917808219,0,0.0,1.0,1.0,0.0
784,1,1,134,0,1,1953.0,0.2821917808219178,0,1.0,0.0,1.0,0.0
785,1,1,30,0,1,1959.0,0.5178082191780822,0,1.0,0.0,1.0,0.0
786,0,1,70,0,2,2001.0,0.410958904109589,0,0.0,1.0,1.0,0.0
787,1,1,181,0,2,1996.0,0.3589041095890411,0,1.0,0.0,1.0,0.0
788,1,3,31,1,1,1982.0,1.1835616438356165,0,1.0,0.0,1.0,0.0
789,1,1,31,0,1,1990.4285714285713,0.2273972602739726,0,1.0,0.0,1.0,0.0
790,1,1,31,0,1,1990.0,0.3835616438356164,0,1.0,0.0,1.0,0.0
791,1,1,31,0,1,1969.0,0.3972602739726027,0,1.0,0.0,1.0,0.0
792,1,1,31,0,1,1960.0,0.38904109589041097,0,1.0,0.0,1.0,0.0
793,1,1,31,0,1,1952.0,0.4246575342465753,0,1.0,0.0,1.0,0.0
794,1,1,31,0,1,1981.0,0.15616438356164383,0,1.0,0.0,1.0,0.0
795,1,1,31,0,1,1991.0,0.4273972602739726,0,1.0,0.0,1.0,0.0
796,1,1,139,0,1,1997.0,0.4410958904109589,0,0.0,1.0,1.0,0.0
797,1,1,24,0,2,1992.0,0.019178082191780823,0,1.0,0.0,1.0,0.0
798,1,1,1,0,1,1990.0,0.2328767123287671,0,1.0,0.0,1.0,0.0
799,1,1,31,0,1,1992.0,0.3917808219178082,0,1.0,0.0,1.0,0.0
800,1,1,53,0,1,2000.0,0.26575342465753427,0,1.0,0.0,1.0,0.0
801,1,1,31,0,1,1996.0,0.2,0,1.0,0.0,1.0,0.0
802,0,1,48,1,2,1993.0,1.1287671232876713,0,0.0,1.0,1.0,0.0
803,1,1,31,0,1,1973.0,0.3506849315068493,0,1.0,0.0,1.0,0.0
804,1,1,31,0,1,1994.0,0.10684931506849316,0,0.0,1.0,1.0,0.0
805,1,1,83,0,2,1995.0,1.0794520547945206,0,0.0,0.0,1.0,0.0
806,1,1,58,0,2,1962.0,0.547945205479452,0,1.0,0.0,1.0,0.0
807,1,1,31,0,1,1987.0,0.3452054794520548,0,1.0,0.0,1.0,0.0
808,0,1,31,1,1,1972.0,1.1424657534246576,0,1.0,0.0,1.0,0.0
809,1,1,31,0,1,1982.0,0.0958904109589041,0,1.0,0.0,1.0,0.0
810,1,1,31,0,1,1973.0,0.3452054794520548,0,1.0,0.0,1.0,0.0
811,1,1,31,0,1,1998.0,0.2136986301369863,0,1.0,0.0,1.0,0.0
812,1,1,8,1,2,1993.0,1.0904109589041096,0,0.0,1.0,1.0,0.0
813,1,1,31,0,1,1972.857142857143,0.41643835616438357,0,1.0,0.0,1.0,0.0
814,1,1,124,0,1,1976.0,0.33424657534246577,0,1.0,0.0,1.0,0.0
815,1,1,31,0,1,1995.0,0.31232876712328766,0,1.0,0.0,1.0,0.0
816,0,1,17,0,2,1993.0,0.35342465753424657,0,0.0,1.0,1.0,0.0
817,1,1,30,0,1,1996.0,0.23835616438356164,0,1.0,0.0,1.0,0.0
818,1,1,31,0,1,1998.0,0.0684931506849315,0,0.0,1.0,1.0,0.0
819,1,1,30,0,1,1985.0,0.2191780821917808,0,1.0,0.0,1.0,0.0
820,1,1,30,0,1,2001.0,0.2191780821917808,0,0.0,1.0,1.0,0.0
821,1,1,30,0,1,2001.0,0.2136986301369863,0,0.0,1.0,1.0,0.0
822,1,1,182,1,1,1991.0,1.0575342465753426,0,1.0,0.0,1.0,0.0
823,0,3,184,0,1,1988.5714285714287,0.26301369863013696,0,0.0,1.0,1.0,0.0
824,1,1,169,0,1,1985.0,0.9287671232876712,0,0.0,1.0,1.0,0.0
825,1,1,31,0,1,1995.142857142857,0.29315068493150687,0,0.0,1.0,1.0,0.0
826,1,1,22,1,2,1970.0,1.0465753424657533,1,0.0,0.0,1.0,0.0
827,1,1,22,0,1,1989.0,0.1589041095890411,0,0.0,0.0,1.0,0.0
828,1,1,31,0,1,2006.0,0.4136986301369863,0,0.0,1.0,1.0,0.0
829,1,1,31,0,1,1971.0,0.32602739726027397,0,1.0,0.0,1.0,0.0
830,1,1,43,0,1,2000.0,0.4575342465753425,0,1.0,0.0,1.0,0.0
831,1,1,31,0,1,1982.0,0.2493150684931507,0,1.0,0.0,1.0,0.0
832,1,1,7,1,2,1964.0,1.0328767123287672,0,1.0,0.0,1.0,0.0
833,1,1,1,0,1,1993.0,0.3041095890410959,0,1.0,0.0,1.0,0.0
834,1,1,30,0,1,1991.0,0.9506849315068493,0,0.0,1.0,1.0,0.0
835,1,3,30,0,1,2000.0,0.038356164383561646,0,0.0,1.0,1.0,0.0
